ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11292860,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11293227,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11293594,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11293961,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11294328,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11294695,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getGroupName,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11295062,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getGroupName,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11295429,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11295796,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11296163,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11296530,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11296897,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11297264,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11297631,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getGroupName,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11297998,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$setGroup,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11298365,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,84671,0,1234,91,53,2775187456,53870,140733560565392,246161637309,1,62,11298732,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11299099,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11299466,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11299833,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11300200,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11300567,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11300934,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11301301,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$setGroup,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11301668,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$addChild,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11302035,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$addNode,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11302402,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$addNode,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11302769,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSImage$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11303136,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSImage$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11303503,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$logCreateFile,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11303870,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INodeFile$getReplication,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11304237,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeFile$getReplication,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11304604,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$toLogReplication,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11304971,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$toLogReplication,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11305338,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getModificationTime,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11305705,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getModificationTime,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11306072,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$toLogLong,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11306439,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$toLogLong,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11306806,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INodeFile$getPreferredBlockSize,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11307173,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeFile$getPreferredBlockSize,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11307540,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$toLogLong,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11307907,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$toLogLong,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11308274,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INodeFile$getBlocks,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11308641,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INodeFile$getBlocks,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11309008,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getPermissionStatus,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11309375,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getUserName,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11309742,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11310109,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11310476,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUser,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11310843,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11311210,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11311577,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUser,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11311944,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getUserName,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11312311,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getGroupName,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11312678,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11313045,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11313412,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11313779,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11314146,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11314513,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroup,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11314880,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getGroupName,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11315247,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$getFsPermission,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11315614,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11315981,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$retrieve,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11316348,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getFsPermission,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11316715,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/INode$getPermissionStatus,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11317082,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$logEdit,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11317449,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11317816,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11318183,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getOutputStream,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11318550,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getOutputStream,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11318917,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getOutputStream,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11319284,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getOutputStream,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11319651,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$1$initialValue,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11320018,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$1$initialValue,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11320385,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$1$initialValue,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11320752,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$1$initialValue,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11321119,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11321486,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11321853,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$logEdit,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11322220,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$logCreateFile,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11322587,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSDirectory$addFile,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11322954,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$startFileInternal,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11323321,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11323688,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSImage,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11324055,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSImage,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11324422,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSImage$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11324789,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSImage$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11325156,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getEditLog,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11325523,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$logSync,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11325890,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$printStatistics,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11326257,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11326624,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1235,91,53,2775187456,53870,140733560565392,246161637309,1,62,11326991,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$printStatistics,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11327358,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$swap,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11327725,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$swap,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11328092,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$swap,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11328459,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$swap,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11328826,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11329193,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11329560,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSyncOld,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11329927,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11330294,13215,0,348160,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11330661,13215,0,348160,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11331028,13313,0,352256,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11331395,13313,0,352256,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSyncOld,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11331762,13313,0,352256,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSyncOld,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11332129,13313,0,352256,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11332496,13313,0,352256,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11332863,13313,0,352256,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11333230,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11333597,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSyncOld,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11333964,13411,0,356352,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11334331,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11334698,13411,0,356352,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$processIOError,84671,0,1236,91,53,2775187456,53870,140733560565392,246161637309,1,62,11335065,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$processIOError,84671,0,1236,92,53,2775187456,53870,140733560565392,246161637309,1,62,11335432,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$logSync,84671,0,1236,92,53,2775187456,53870,140733560565392,246161637309,1,62,11335799,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$startFile,84671,0,1236,92,53,2775187456,53870,140733560565392,246161637309,1,62,11336166,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/NameNode$create,84671,0,1236,92,53,2775187456,53870,140733560565392,246161637309,1,62,11336533,13411,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$create,84671,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11337152,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$DataStreamer$run,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11337519,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DistributedFileSystem$create,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11337886,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11338001,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,62,11338620,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$writeChunk,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11338987,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11339354,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$access$500,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11339721,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11340088,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$checkOpen,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11340455,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1100,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11340822,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$checkOpen,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11340937,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$processDatanodeError,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11341556,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$access$500,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11341671,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$processDatanodeError,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,62,11342290,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,84674,0,1236,92,54,2775187456,53870,140733560565392,246161637309,1,63,11342405,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1100,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11343024,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11343139,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11343758,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$getBytesPerChecksum,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11343873,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11344492,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$getBytesPerChecksum,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11344607,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11345226,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$getChecksumSize,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11345341,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11345960,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$getChecksumSize,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,63,11346075,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84674,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11346442,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11346809,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11347176,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11347543,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$700,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11347910,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$700,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11348277,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$708,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11348644,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$708,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11349011,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$writeInt,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11349378,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$writeInt,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11349745,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$write,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11350112,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$write,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11350479,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$write,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11350846,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$Packet$write,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11351213,13503,0,356352,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$writeChunk,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11351580,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$writeChunk,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11351947,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$access$500,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11352314,13503,0,356352,4096
ENTER-org/apache/hadoop/dfs/DFSClient$checkOpen,84675,0,1237,92,54,2775187456,53870,140733560565392,246161637309,1,62,11352681,13503,0,356352,4096
